Customer_ID,Total_Transactions,Avg_Transaction_Amount,Avg_Satisfaction_Score,Avg_Likelihood_to_Recommend,Mode_Transaction_Type,Mode_Transaction_Amount_Segment,PC1,PC2,KMeans_Cluster,Customer_Segment
389,7,2477.3571428571427,7.0,5.0,Investment,Medium Transaction Amount,0.900275421031194,0.3553494683584943,2,High-Engagement / Negative Sentiment
390,4,2328.5,9.0,4.0,Purchase,Medium Transaction Amount,0.1403560577267064,1.1437719021556527,0,High-Engagement / Positive Sentiment
391,2,2500.0,8.0,8.0,Purchase,Medium Transaction Amount,-0.7551412563181432,-0.010571256676487421,3,Low-Engagement / Positive Sentiment
392,2,3748.5,7.0,5.0,Purchase,Medium Transaction Amount,-0.6975084884988046,0.4378868551676545,3,Low-Engagement / Positive Sentiment
393,7,3195.0,1.0,3.0,Bill Payment,Medium Transaction Amount,0.6195528263447386,-0.64957119764603,2,High-Engagement / Negative Sentiment
394,4,2251.75,10.0,2.0,Bill Payment,Medium Transaction Amount,0.3494731244766141,1.8701945427788058,0,High-Engagement / Positive Sentiment
395,4,1591.25,6.0,8.0,Loan Payment,Low Transaction Amount,-1.3141021198785325,-0.03920075793745641,3,Low-Engagement / Positive Sentiment
396,5,74837.1,10.0,2.0,Loan Payment,Medium Transaction Amount,0.6450122211635732,1.8482051446837704,0,High-Engagement / Positive Sentiment
397,3,1954.0,9.0,8.0,Purchase,Medium Transaction Amount,-0.35800522127424755,0.22600645314171264,3,Low-Engagement / Positive Sentiment
398,4,3004.0,7.0,5.0,Purchase,Medium Transaction Amount,-0.04952573959865373,0.4115807343827483,0,High-Engagement / Positive Sentiment
399,5,2101.4,1.0,8.0,Bill Payment,Medium Transaction Amount,-0.24639230324401035,-1.7869132136191155,1,Low-Engagement / Negative Sentiment
400,5,3585.0,9.0,5.0,Purchase,High Transaction Amount,1.5017444234294934,0.4031473324730787,2,High-Engagement / Negative Sentiment
401,3,2907.3333333333335,3.0,1.0,Bill Payment,Low Transaction Amount,-1.5239278653829151,0.8627037209868079,3,Low-Engagement / Positive Sentiment
402,5,2899.6,9.0,2.0,Bill Payment,Medium Transaction Amount,0.6003198383328693,1.6073107121756995,0,High-Engagement / Positive Sentiment
403,3,3151.3333333333335,4.0,6.0,Investment,High Transaction Amount,0.4222729327021431,-1.0687021099937737,1,Low-Engagement / Negative Sentiment
404,2,803.5,9.0,3.0,Bill Payment,Low Transaction Amount,-1.4962362285455084,1.908782147939983,3,Low-Engagement / Positive Sentiment
405,7,2204.6428571428573,8.0,8.0,Purchase,Low Transaction Amount,-0.21617385145819726,0.4184053232997697,0,High-Engagement / Positive Sentiment
406,4,1826.5,7.0,5.0,Investment,Low Transaction Amount,-1.1526881697094638,0.8895505314743763,3,Low-Engagement / Positive Sentiment
407,5,1923.8,4.0,3.0,Bill Payment,Low Transaction Amount,-0.8899854081643829,0.6206691157093582,3,Low-Engagement / Positive Sentiment
408,3,3497.0,9.0,10.0,Purchase,Medium Transaction Amount,-0.44519017354968676,-0.239452801561484,1,Low-Engagement / Negative Sentiment
409,5,1951.4,4.0,7.0,Purchase,Medium Transaction Amount,-0.032153299205478186,-0.8162238913448608,1,Low-Engagement / Negative Sentiment
410,6,3537.6666666666665,1.0,8.0,Bill Payment,Medium Transaction Amount,0.07759907120606511,-1.8000662740115687,1,Low-Engagement / Negative Sentiment
411,2,3277.75,6.0,4.0,Purchase,Medium Transaction Amount,-0.7270606729549053,0.4208857123085996,3,Low-Engagement / Positive Sentiment
412,6,2228.3333333333335,4.0,9.0,Loan Payment,Low Transaction Amount,-0.8560011683037415,-0.7976980464952671,1,Low-Engagement / Negative Sentiment
413,6,2625.25,10.0,6.0,Loan Payment,Low Transaction Amount,-0.28635577632766124,1.3988754568234465,0,High-Engagement / Positive Sentiment
414,2,4001.0,3.0,1.0,Purchase,Medium Transaction Amount,-0.8157172263232072,0.3698822837314353,3,Low-Engagement / Positive Sentiment
415,4,1822.75,5.0,5.0,Investment,Low Transaction Amount,-1.2989774908971041,0.39008899105307,3,Low-Engagement / Positive Sentiment
416,7,2860.9285714285716,3.0,5.0,Purchase,Medium Transaction Amount,0.6298697413762917,-0.6268015276372235,2,High-Engagement / Negative Sentiment
418,2,3851.5,6.0,7.0,Bill Payment,Medium Transaction Amount,-0.809050647487416,-0.2660705540368923,3,Low-Engagement / Positive Sentiment
419,9,2314.222222222222,3.0,6.0,Bill Payment,Medium Transaction Amount,1.283047468019371,-0.8746046600644249,2,High-Engagement / Negative Sentiment
420,9,1903.7222222222222,5.0,8.0,Investment,Medium Transaction Amount,1.2711914203305454,-0.8686070749025131,2,High-Engagement / Negative Sentiment
421,4,2416.25,8.0,2.0,Bill Payment,Medium Transaction Amount,0.2031838032889736,1.3707330023574995,0,High-Engagement / Positive Sentiment
422,5,3494.3,8.0,7.0,Loan Payment,Medium Transaction Amount,0.28076051928733453,0.18509546750447245,0,High-Engagement / Positive Sentiment
423,9,2226.8888888888887,6.0,10.0,Purchase,Medium Transaction Amount,1.2793240913693054,-1.067563474548162,2,High-Engagement / Negative Sentiment
424,7,2408.5714285714284,5.0,7.0,Purchase,Low Transaction Amount,-0.3920153571019384,-0.09805735998059135,1,Low-Engagement / Negative Sentiment
425,2,3864.0,5.0,4.0,Bill Payment,Medium Transaction Amount,-0.7514178796680773,0.18238755780724958,3,Low-Engagement / Positive Sentiment
426,4,2999.25,1.0,10.0,Loan Payment,Medium Transaction Amount,-0.6860209077326413,-2.2480557456324415,1,Low-Engagement / Negative Sentiment
427,2,2875.0,2.0,2.0,Bill Payment,Medium Transaction Amount,-0.8836669091740987,-0.10134549812151283,3,Low-Engagement / Positive Sentiment
428,9,1738.6666666666667,4.0,4.0,Bill Payment,Low Transaction Amount,0.3623876134981992,0.33532724678794734,0,High-Engagement / Positive Sentiment
429,5,3096.4,6.0,4.0,Purchase,High Transaction Amount,1.3259029177857524,-0.11331535080728232,2,High-Engagement / Negative Sentiment
430,3,2618.6666666666665,7.0,6.0,Loan Payment,Low Transaction Amount,-1.4777638814593486,0.6891423273688466,3,Low-Engagement / Positive Sentiment
431,3,2403.0,1.0,7.0,Investment,Low Transaction Amount,-2.0027324599979,-1.061140284100286,3,Low-Engagement / Positive Sentiment
432,6,1709.6666666666667,8.0,3.0,Loan Payment,Low Transaction Amount,-0.30186766910214297,1.5976027984569352,0,High-Engagement / Positive Sentiment
434,3,4390.333333333333,9.0,1.0,Bill Payment,High Transaction Amount,1.0769190329608693,1.3716045783736812,0,High-Engagement / Positive Sentiment
435,6,1980.5,4.0,3.0,Purchase,Medium Transaction Amount,0.4662079797954757,0.1015415576690793,2,High-Engagement / Negative Sentiment
436,2,3259.0,7.0,9.0,Bill Payment,Medium Transaction Amount,-0.8230909391690349,-0.48179903852943573,1,Low-Engagement / Negative Sentiment
437,5,2601.6,6.0,1.0,Purchase,Medium Transaction Amount,0.37569087880847996,1.0796154131860354,0,High-Engagement / Positive Sentiment
438,4,2484.25,9.0,8.0,Investment,Low Transaction Amount,-1.1371762769349822,0.6908231898408875,3,Low-Engagement / Positive Sentiment
439,6,2370.5,2.0,2.0,Purchase,Medium Transaction Amount,0.36351113474555485,-0.16519035540062837,2,High-Engagement / Negative Sentiment
440,4,2452.75,7.0,6.0,Purchase,Medium Transaction Amount,-0.0931182157363733,0.17885110703114998,0,High-Engagement / Positive Sentiment
441,7,1789.142857142857,5.0,3.0,Investment,Low Transaction Amount,-0.23981841527143868,0.8160890645789073,0,High-Engagement / Positive Sentiment
442,5,2579.2,7.0,7.0,Loan Payment,Medium Transaction Amount,0.20761585869351432,-0.06463530270618073,1,Low-Engagement / Negative Sentiment
443,4,2345.25,1.0,2.0,Bill Payment,Medium Transaction Amount,-0.30882882086776803,-0.37738238911707234,1,Low-Engagement / Negative Sentiment
444,9,2035.6666666666667,10.0,4.0,Loan Payment,Medium Transaction Amount,1.8537927666884357,1.330133648410761,0,High-Engagement / Positive Sentiment
445,4,3337.5,9.0,10.0,Purchase,Medium Transaction Amount,-0.12119879909961123,-0.2526058619539371,1,Low-Engagement / Negative Sentiment
446,7,2895.285714285714,1.0,9.0,Bill Payment,High Transaction Amount,1.4389874369088522,-2.540690843694142,2,High-Engagement / Negative Sentiment
447,3,2368.0,5.0,6.0,Investment,Low Transaction Amount,-1.6665613414848996,0.17051242409392478,3,Low-Engagement / Positive Sentiment
448,1,4532.0,8.0,4.0,Bill Payment,High Transaction Amount,0.22501419505373926,0.4499910468931393,0,High-Engagement / Positive Sentiment
449,5,3126.6,1.0,2.0,Investment,High Transaction Amount,1.0251916043717118,-0.9132820320042456,2,High-Engagement / Negative Sentiment
450,9,2838.5,7.0,10.0,Purchase,Medium Transaction Amount,1.3524687519631255,-0.8178327043375089,2,High-Engagement / Negative Sentiment
451,1,1574.0,2.0,9.0,Investment,Medium Transaction Amount,-1.5837660331892383,-1.7453045297464458,1,Low-Engagement / Negative Sentiment
452,4,1495.75,7.0,4.0,Investment,Low Transaction Amount,-1.1090956935717444,1.1222801588259745,3,Low-Engagement / Positive Sentiment
453,4,1393.25,7.0,9.0,Investment,Low Transaction Amount,-1.3270580742603424,-0.04136797793201698,3,Low-Engagement / Positive Sentiment
454,5,2456.8,9.0,2.0,Bill Payment,Medium Transaction Amount,0.6003198383328693,1.6073107121756995,0,High-Engagement / Positive Sentiment
455,4,1703.75,6.0,7.0,Bill Payment,Low Transaction Amount,-1.2420573659776966,0.20236520711672412,3,Low-Engagement / Positive Sentiment
456,7,2382.1428571428573,4.0,5.0,Loan Payment,Low Transaction Amount,-0.3576398893027876,0.120067402518673,3,Low-Engagement / Positive Sentiment
457,3,2256.0,7.0,8.0,Investment,Low Transaction Amount,-1.6074569725726984,0.2045147098120344,3,Low-Engagement / Positive Sentiment
458,4,2455.25,7.0,8.0,Investment,Low Transaction Amount,-1.2834655981226226,0.19136164941958128,3,Low-Engagement / Positive Sentiment
459,6,2981.3333333333335,4.0,4.0,Loan Payment,Low Transaction Amount,-0.6380387876151434,0.36595009026272446,3,Low-Engagement / Positive Sentiment
460,4,2558.625,2.0,4.0,Investment,Medium Transaction Amount,-0.3938295291504141,-0.6211155741658135,1,Low-Engagement / Negative Sentiment
461,3,3585.6666666666665,9.0,8.0,Investment,Medium Transaction Amount,-0.3801781839946263,0.209234368294818,3,Low-Engagement / Positive Sentiment
462,6,1533.8333333333333,8.0,3.0,Bill Payment,Low Transaction Amount,-0.27341539133902654,1.6064391361595174,0,High-Engagement / Positive Sentiment
463,8,2461.5,5.0,7.0,Investment,Medium Transaction Amount,0.9907925220181896,-0.6227243871584617,2,High-Engagement / Negative Sentiment
464,5,2287.8,5.0,8.0,Investment,Low Transaction Amount,-1.1057635448601877,-0.32125295139417803,3,Low-Engagement / Positive Sentiment
465,7,2774.5714285714284,1.0,8.0,Purchase,Medium Transaction Amount,0.35280299177549235,-1.8244519501133247,1,Low-Engagement / Negative Sentiment
466,10,1805.5,9.0,10.0,Investment,Low Transaction Amount,0.7195870174900315,0.1464455727829723,2,High-Engagement / Negative Sentiment
467,3,4071.5,10.0,4.0,Loan Payment,High Transaction Amount,0.9908339873784143,0.9143101288269572,0,High-Engagement / Positive Sentiment
468,8,2276.25,8.0,9.0,Bill Payment,Medium Transaction Amount,1.1940019681252383,-0.31098663067350124,2,High-Engagement / Negative Sentiment
469,3,2064.6666666666665,5.654396728016361,10.0,Purchase,Medium Transaction Amount,-0.6899031893605044,-1.0749528834932394,1,Low-Engagement / Negative Sentiment
470,3,2596.3333333333335,10.0,4.0,Bill Payment,Medium Transaction Amount,-0.06170320224890058,1.417888348468062,0,High-Engagement / Positive Sentiment
471,8,1778.0,6.0,8.0,Loan Payment,Medium Transaction Amount,1.0628528453122006,-0.5865548814457914,2,High-Engagement / Negative Sentiment
472,2,2746.5,10.0,6.0,Bill Payment,Low Transaction Amount,-1.5538689963648467,1.4603240360958412,3,Low-Engagement / Positive Sentiment
473,5,3537.8,10.0,5.0,Purchase,Medium Transaction Amount,0.4938996166328825,1.1476199846222546,0,High-Engagement / Positive Sentiment
474,7,2146.0,8.0,4.0,Investment,Low Transaction Amount,-0.06397690962769759,1.3325517478592683,0,High-Engagement / Positive Sentiment
475,9,2502.5555555555557,6.0,5.0,Purchase,Medium Transaction Amount,1.4972864720579033,0.09608466220982956,2,High-Engagement / Negative Sentiment
476,6,2902.0,10.0,1.0,Purchase,Medium Transaction Amount,0.9922608956338365,2.0653854336361945,0,High-Engagement / Positive Sentiment
477,2,4132.5,4.0,7.0,Bill Payment,High Transaction Amount,0.12564949871537473,-1.2602739763967212,1,Low-Engagement / Negative Sentiment
478,5,2211.8,3.0,8.0,Loan Payment,Low Transaction Amount,-1.2095447272099178,-0.8015461289618687,1,Low-Engagement / Negative Sentiment
479,2,2647.0,7.0,9.0,Purchase,Medium Transaction Amount,-0.8718783930496831,-0.4930316542387388,1,Low-Engagement / Negative Sentiment
480,4,2121.75,2.0,3.0,Loan Payment,Low Transaction Amount,-1.3887183815652153,0.12552429797792275,3,Low-Engagement / Positive Sentiment
481,3,1838.6666666666667,7.0,9.0,Bill Payment,Medium Transaction Amount,-0.49909956471895933,-0.49495209892188874,1,Low-Engagement / Negative Sentiment
482,2,2918.5,1.0,10.0,Bill Payment,Low Transaction Amount,-2.3865408462601074,-1.71817140520643,1,Low-Engagement / Negative Sentiment
483,7,3194.285714285714,10.0,5.0,Purchase,High Transaction Amount,2.2228718329234645,0.6265719818988257,2,High-Engagement / Negative Sentiment
484,10,2171.6,5.0,10.0,Investment,Medium Transaction Amount,1.5079978425051817,-1.3472193899981628,2,High-Engagement / Negative Sentiment
485,2,1871.5,9.0,6.0,Purchase,Low Transaction Amount,-1.6758011108393154,1.199360650175885,3,Low-Engagement / Positive Sentiment
486,2,2828.5,1.0,1.0,Investment,Medium Transaction Amount,-0.9841795102312263,-0.14635134153676566,3,Low-Engagement / Positive Sentiment
487,3,1891.3333333333333,8.0,9.0,Purchase,Medium Transaction Amount,-0.4747423580057874,-0.2564539444205388,1,Low-Engagement / Negative Sentiment
488,4,2866.75,9.0,9.0,Purchase,Medium Transaction Amount,-0.07760632296189166,-0.019876234602338803,1,Low-Engagement / Negative Sentiment
489,5,2812.0,9.0,6.0,Investment,Medium Transaction Amount,0.3549895171809639,0.6483875022131085,0,High-Engagement / Positive Sentiment
490,5,2226.5,8.0,8.0,Investment,Medium Transaction Amount,0.19465990431170443,-0.0668025227007413,1,Low-Engagement / Negative Sentiment
491,3,3028.3333333333335,4.0,4.0,Bill Payment,Medium Transaction Amount,-0.500571165811822,-0.08049627279585662,3,Low-Engagement / Positive Sentiment
492,4,1918.375,7.0,5.0,Purchase,Medium Transaction Amount,-0.04952573959865373,0.4115807343827483,0,High-Engagement / Positive Sentiment
493,6,1417.5833333333333,1.0,5.0,Investment,Low Transaction Amount,-0.9435733843722343,-0.6351402105744487,1,Low-Engagement / Negative Sentiment
494,5,4204.4,7.0,7.0,Purchase,High Transaction Amount,1.2682701499664137,-0.5617734626514241,2,High-Engagement / Negative Sentiment
495,4,2193.0,6.0,7.0,Purchase,Low Transaction Amount,-1.2908448198583446,0.19113259140742106,3,Low-Engagement / Positive Sentiment
496,4,1364.5,5.0,7.0,Investment,Low Transaction Amount,-1.3861624431725437,-0.07537026365012668,3,Low-Engagement / Positive Sentiment
497,5,2998.0,1.0,5.0,Purchase,Medium Transaction Amount,-0.16440232871149968,-1.0999569472736235,1,Low-Engagement / Negative Sentiment
498,6,3055.5,8.0,4.0,Investment,Medium Transaction Amount,0.6930211833126584,0.8509629263131989,0,High-Engagement / Positive Sentiment
499,5,2411.6,10.0,8.0,Investment,Medium Transaction Amount,0.340949225499345,0.43265901772056486,0,High-Engagement / Positive Sentiment
500,7,3448.714285714286,1.0,1.0,Purchase,High Transaction Amount,1.7389397921299607,-0.690086440590659,2,High-Engagement / Negative Sentiment
501,5,2975.8,1.0,1.0,Investment,High Transaction Amount,1.068784080509431,-0.6805524046526474,2,High-Engagement / Negative Sentiment
502,2,2003.0,3.0,6.0,Purchase,Low Transaction Amount,-2.1146690744022365,-0.29902397108803364,3,Low-Engagement / Positive Sentiment
503,5,1698.8,8.0,2.0,Bill Payment,Low Transaction Amount,-0.5538142896513822,1.852321823903569,0,High-Engagement / Positive Sentiment
504,4,1037.25,8.0,3.0,Purchase,Low Transaction Amount,-0.9701855941198256,1.6215126412351206,3,Low-Engagement / Positive Sentiment
505,2,2325.0,7.0,4.0,Loan Payment,Low Transaction Amount,-1.7145703036339848,1.167754642464496,3,Low-Engagement / Positive Sentiment
506,10,2521.2,5.0,2.0,Bill Payment,Medium Transaction Amount,1.9276980682079654,0.5426223293708217,2,High-Engagement / Negative Sentiment
507,4,2298.5,8.0,10.0,Purchase,Medium Transaction Amount,-0.19434345969343148,-0.50233663216459,1,Low-Engagement / Negative Sentiment
508,5,2311.0,2.0,7.0,Investment,Medium Transaction Amount,-0.20061558311349742,-1.3324575166130617,1,Low-Engagement / Negative Sentiment
509,7,3236.285714285714,8.0,10.0,Investment,Medium Transaction Amount,0.7554577009364162,-0.558567898188844,2,High-Engagement / Negative Sentiment
510,4,3276.5,2.0,1.0,Loan Payment,Medium Transaction Amount,-0.22054396189934472,0.09624167074259679,3,Low-Engagement / Positive Sentiment
511,10,2771.9,10.0,3.0,Bill Payment,High Transaction Amount,3.330818362429778,1.063804671133966,2,High-Engagement / Negative Sentiment
512,6,1838.5,5.0,2.0,Purchase,Medium Transaction Amount,0.5829451165270155,0.5840019552313309,0,High-Engagement / Positive Sentiment
513,5,1972.6,4.0,9.0,Purchase,Low Transaction Amount,-1.2003277188713488,-0.7869412641095347,1,Low-Engagement / Negative Sentiment
514,4,2175.5,1.0,8.0,Purchase,Medium Transaction Amount,-0.6191711315747339,-1.7849927689359655,1,Low-Engagement / Negative Sentiment
515,4,3167.5,5.0,3.0,Bill Payment,Medium Transaction Amount,-0.05984265463020677,0.38881106437394164,0,High-Engagement / Positive Sentiment
516,7,3480.3571428571427,7.0,5.0,Bill Payment,Medium Transaction Amount,0.9712358376322209,0.383354168914692,2,High-Engagement / Negative Sentiment
517,3,434.3333333333333,1.0,3.0,Bill Payment,Low Transaction Amount,-1.7574021388459946,-0.10221707413769499,3,Low-Engagement / Positive Sentiment
518,7,2529.4285714285716,2.0,6.0,Investment,Medium Transaction Amount,0.49095964192437314,-1.1260340100463695,1,Low-Engagement / Negative Sentiment
519,7,3098.1428571428573,9.0,5.0,Bill Payment,Medium Transaction Amount,1.1175251588198614,0.8828157093359983,0,High-Engagement / Positive Sentiment
520,8,3297.25,5.0,2.0,Investment,High Transaction Amount,2.289744370097219,0.04618186766100736,2,High-Engagement / Negative Sentiment
521,3,144144.0,7.0,10.0,Investment,Medium Transaction Amount,-0.6136524574577059,-0.7556864268296848,1,Low-Engagement / Negative Sentiment
522,9,2586.5555555555557,2.0,8.0,Purchase,Medium Transaction Amount,1.0739304012694635,-1.6010273006875777,2,High-Engagement / Negative Sentiment
523,3,2573.6666666666665,7.0,6.0,Investment,Medium Transaction Amount,-0.43928255290682755,0.17523208257670847,3,Low-Engagement / Positive Sentiment
524,3,2118.3333333333335,7.0,3.0,Purchase,Medium Transaction Amount,-0.28633216177328996,0.8901930494783981,0,High-Engagement / Positive Sentiment
525,8,2192.125,7.0,1.0,Bill Payment,Low Transaction Amount,0.38860764924274355,1.7958614998671547,0,High-Engagement / Positive Sentiment
526,7,2258.4285714285716,5.0,5.0,Loan Payment,Medium Transaction Amount,0.796494238681464,-0.12494370920919651,2,High-Engagement / Negative Sentiment
527,9,1826.5,9.0,2.0,Purchase,Medium Transaction Amount,1.847497882252523,1.543465854896584,0,High-Engagement / Positive Sentiment
528,7,2680.5714285714284,2.0,2.0,Bill Payment,High Transaction Amount,1.81727943046671,-0.661852682022301,2,High-Engagement / Negative Sentiment
529,5,2541.2,4.0,9.0,Loan Payment,Medium Transaction Amount,-0.09900307536338565,-1.2792868680413365,1,Low-Engagement / Negative Sentiment
530,11,3389.181818181818,10.0,10.0,Purchase,Medium Transaction Amount,2.2198854826447367,-0.09494651449045556,2,High-Engagement / Negative Sentiment
531,5,1982.0,8.0,7.0,Purchase,Medium Transaction Amount,0.26042534316980276,0.18269918949775166,0,High-Engagement / Positive Sentiment
532,5,1532.8,1.0,6.0,Bill Payment,Low Transaction Amount,-1.2401968183590024,-0.8267120769773961,1,Low-Engagement / Negative Sentiment
533,7,2068.714285714286,9.0,1.0,Purchase,Low Transaction Amount,0.16211814209966022,2.297243484971611,0,High-Engagement / Positive Sentiment
534,5,2521.6,5.0,10.0,Bill Payment,Medium Transaction Amount,-0.040998613144168555,-1.2534493874796997,1,Low-Engagement / Negative Sentiment
535,5,3508.3,3.0,2.0,Bill Payment,High Transaction Amount,1.242441342160379,-0.3858157910267418,2,High-Engagement / Negative Sentiment
536,4,2826.0,4.0,7.0,Bill Payment,Medium Transaction Amount,-0.30735721977490543,-0.7918382152431046,1,Low-Engagement / Negative Sentiment
537,7,2606.785714285714,1.0,3.0,Loan Payment,Medium Transaction Amount,0.5911005485816222,-0.6584075353486123,2,High-Engagement / Negative Sentiment
538,5,3001.2,5.65439672801636,2.0,Purchase,Medium Transaction Amount,0.3068193686414033,0.760578014534641,0,High-Engagement / Positive Sentiment
539,3,2719.6666666666665,8.0,6.0,Investment,Low Transaction Amount,-1.4471273597034386,0.9197047347258842,3,Low-Engagement / Positive Sentiment
540,7,1778.857142857143,2.0,8.0,Bill Payment,Medium Transaction Amount,0.4747351062499608,-1.5634885641933685,1,Low-Engagement / Negative Sentiment
541,4,2994.5,2.0,8.0,Bill Payment,Medium Transaction Amount,-0.4972390171002655,-1.5240293830160092,1,Low-Engagement / Negative Sentiment
542,8,2302.0625,9.0,2.0,Purchase,Medium Transaction Amount,1.5235065078024475,1.5566189152890373,0,High-Engagement / Positive Sentiment
543,5,2742.6,5.0,6.0,Purchase,Medium Transaction Amount,0.08458383752606166,-0.33376349378260944,1,Low-Engagement / Negative Sentiment
544,5,2033.8,5.0,5.0,Bill Payment,Low Transaction Amount,-0.9040256998460019,0.40494063121681456,3,Low-Engagement / Positive Sentiment
545,2,1929.5,1.0,7.0,Purchase,Medium Transaction Amount,-1.2235614043371654,-1.5259570207994608,1,Low-Engagement / Negative Sentiment
546,2,2037.0,6.0,4.0,Purchase,Medium Transaction Amount,-0.7270606729549053,0.4208857123085996,3,Low-Engagement / Positive Sentiment
547,3,620.0,8.0,2.0,Loan Payment,Low Transaction Amount,-1.2302493163146497,1.8697916069858929,3,Low-Engagement / Positive Sentiment
548,7,2125.9285714285716,6.0,10.0,Loan Payment,Low Transaction Amount,-0.42931294880374515,-0.5441191938180123,1,Low-Engagement / Negative Sentiment
549,4,3626.5,7.0,3.0,Loan Payment,Medium Transaction Amount,0.05799438879431727,0.8794362670926658,0,High-Engagement / Positive Sentiment
550,5,2432.4,4.0,9.0,Bill Payment,Medium Transaction Amount,-0.07055079760026922,-1.2704505303387543,1,Low-Engagement / Negative Sentiment
551,1,820.0,2.0,10.0,Loan Payment,Low Transaction Amount,-2.6658398378794788,-1.464123912305906,3,Low-Engagement / Positive Sentiment
552,4,2736.125,1.0,8.0,Purchase,Medium Transaction Amount,-0.6191711315747339,-1.7849927689359655,1,Low-Engagement / Negative Sentiment
553,4,2057.75,6.0,9.0,Purchase,Low Transaction Amount,-1.3780297721337837,-0.27432666329577554,3,Low-Engagement / Positive Sentiment
554,2,4271.0,9.0,5.0,Investment,High Transaction Amount,0.5075973373588885,0.42583442880354344,0,High-Engagement / Positive Sentiment
555,6,2657.0,10.0,5.0,Loan Payment,Medium Transaction Amount,0.8382261672004898,1.1368632022365224,0,High-Engagement / Positive Sentiment
556,1,2167.0,5.0,7.0,Loan Payment,Medium Transaction Amount,-1.2346389602944279,-0.5114846015576744,3,Low-Engagement / Positive Sentiment
557,8,2478.125,2.0,7.0,Purchase,Medium Transaction Amount,0.7935315029571078,-1.3551446129435263,2,High-Engagement / Negative Sentiment
558,3,1149.3333333333333,1.0,1.0,Purchase,Low Transaction Amount,-1.7190046404512036,0.3520095648561986,3,Low-Engagement / Positive Sentiment
559,4,3489.625,5.65439672801636,5.0,Investment,Medium Transaction Amount,-0.1701223969422097,0.05877010802540433,1,Low-Engagement / Negative Sentiment
560,6,2236.1666666666665,4.0,8.0,Loan Payment,Medium Transaction Amount,0.26858077522440943,-1.0597103010821916,1,Low-Engagement / Negative Sentiment
561,6,1824.8333333333333,7.0,7.0,Loan Payment,Medium Transaction Amount,0.5316072331435897,-0.07778836309863384,2,High-Engagement / Negative Sentiment
562,6,2333.5,9.0,2.0,Purchase,Medium Transaction Amount,0.8755237589022966,1.5829250360739433,0,High-Engagement / Positive Sentiment
563,3,3090.0,8.0,8.0,Bill Payment,Medium Transaction Amount,-0.38236242798741954,-0.01249170135963746,3,Low-Engagement / Positive Sentiment
564,3,1430.6666666666667,9.0,2.0,Investment,Low Transaction Amount,-1.1996127945587398,2.1003540143429302,3,Low-Engagement / Positive Sentiment
565,7,1891.4285714285713,7.0,10.0,Purchase,Medium Transaction Amount,0.7044860030629746,-0.7915265835526026,2,High-Engagement / Negative Sentiment
566,5,1634.4,10.0,1.0,Loan Payment,Medium Transaction Amount,0.6886046973012927,2.0809347720353686,0,High-Engagement / Positive Sentiment
567,5,2859.9,8.0,3.0,Purchase,Medium Transaction Amount,0.4347952477206812,1.1136176989041449,0,High-Engagement / Positive Sentiment
568,6,2388.3333333333335,8.0,3.0,Bill Payment,Medium Transaction Amount,0.8075740760514049,1.1116972542209949,0,High-Engagement / Positive Sentiment
569,4,2778.0,1.0,6.0,Investment,High Transaction Amount,0.5268303253707579,-1.8310474810181863,1,Low-Engagement / Negative Sentiment
570,7,2770.3571428571427,9.0,3.0,Loan Payment,Medium Transaction Amount,1.1762578333321838,1.3394386263366125,0,High-Engagement / Positive Sentiment
571,2,3660.5,2.0,7.0,Purchase,Medium Transaction Amount,-1.1504167437433452,-1.2762262505888076,1,Low-Engagement / Negative Sentiment
572,1,2123.0,7.0,8.0,Purchase,Medium Transaction Amount,-1.152277291362039,-0.2471489664946874,3,Low-Engagement / Positive Sentiment
573,4,4023.25,10.0,3.0,Bill Payment,High Transaction Amount,1.3868701157293257,1.1427230334886846,0,High-Engagement / Positive Sentiment
574,4,4133.75,10.0,9.0,Bill Payment,High Transaction Amount,1.125315258903008,-0.2536547306209051,2,High-Engagement / Negative Sentiment
575,8,2653.375,5.0,1.0,Bill Payment,Medium Transaction Amount,1.3233077954455341,0.801658077507326,0,High-Engagement / Positive Sentiment
576,4,3614.0,4.0,3.0,Investment,Medium Transaction Amount,-0.20394773182505394,0.11107559360709085,3,Low-Engagement / Positive Sentiment
577,5,2673.6,1.0,3.0,Bill Payment,Medium Transaction Amount,-0.028429922555412296,-0.6232650768611238,1,Low-Engagement / Negative Sentiment
578,3,2216.0,1.0,7.0,Investment,Medium Transaction Amount,-0.9217429926074685,-1.5558821660388085,1,Low-Engagement / Negative Sentiment
579,8,2538.625,3.0,5.0,Bill Payment,Medium Transaction Amount,1.0026485697070153,-0.6287219723203735,2,High-Engagement / Negative Sentiment
580,4,2773.0,1.0,4.0,Bill Payment,Medium Transaction Amount,-0.39601377314320735,-0.842841643820269,1,Low-Engagement / Negative Sentiment
581,7,1712.5714285714287,8.0,2.0,Bill Payment,Medium Transaction Amount,1.1751579266392,1.3312738211801403,0,High-Engagement / Positive Sentiment
582,2,3816.0,3.0,7.0,Purchase,Medium Transaction Amount,-1.077272083149525,-1.0264954803781547,1,Low-Engagement / Negative Sentiment
583,6,3379.8333333333335,10.0,3.0,Bill Payment,Medium Transaction Amount,0.9538633972390455,1.6111587946423012,0,High-Engagement / Positive Sentiment
